山东电信,#genre#
深圳卫视FHD,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240132_1/encoder/0/playlist.m3u8
江苏卫视FHD,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240133_1/encoder/0/playlist.m3u8
浙江卫视FHD,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240134_1/encoder/0/playlist.m3u8
湖北卫视FHD,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240135_1/encoder/0/playlist.m3u8
天津卫视FHD,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240136_1/encoder/0/playlist.m3u8
广东卫视FHD,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240137_1/encoder/0/playlist.m3u8
山东卫视FHD,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240254_1/encoder/0/playlist.m3u8
辽宁卫视FHD,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240255_1/encoder/0/playlist.m3u8
安徽卫视FHD,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240256_1/encoder/0/playlist.m3u8
河北卫视FHD,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240317_1/encoder/0/playlist.m3u8
贵州卫视FHD,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240318_1/encoder/0/playlist.m3u8
黑龙江卫视FHD,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240131_1/encoder/0/playlist.m3u8
熊猫频道FHD,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240263_1/encoder/0/playlist.m3u8
金鹰纪实FHD,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240303_1/encoder/0/playlist.m3u8
爱上4K,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240282_1/encoder/0/playlist.m3u8
IPTV-3+,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240093_1/encoder/0/playlist.m3u8
IPTV-5+,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240094_1/encoder/0/playlist.m3u8
IPTV-6+,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240007_1/encoder/0/playlist.m3u8
IPTV-8+,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240125_1/encoder/0/playlist.m3u8
IPTV野外,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240095_1/encoder/0/playlist.m3u8
IPTV法治,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240096_1/encoder/0/playlist.m3u8
IPTV热播剧场,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240089_1/encoder/0/playlist.m3u8
IPTV经典电影,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240090_1/encoder/0/playlist.m3u8
IPTV魅力时尚,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240091_1/encoder/0/playlist.m3u8
IPTV少儿动画,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240092_1/encoder/0/playlist.m3u8
IPTV谍战剧场,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240003_1/encoder/0/playlist.m3u8
IPTV相声小品,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240006_1/encoder/0/playlist.m3u8
CCTV-1,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240001_1/encoder/0/playlist.m3u8
CCTV-2,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240002_1/encoder/0/playlist.m3u8
CCTV-3,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240259_1/encoder/0/playlist.m3u8
CCTV-4,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240005_1/encoder/0/playlist.m3u8
CCTV-5,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240260_1/encoder/0/playlist.m3u8
CCTV-6,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240261_1/encoder/0/playlist.m3u8
CCTV-7,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240009_1/encoder/0/playlist.m3u8
CCTV-8,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240262_1/encoder/0/playlist.m3u8
CCTV-9,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240014_1/encoder/0/playlist.m3u8
CCTV-10,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240015_1/encoder/0/playlist.m3u8
CCTV-11,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240016_1/encoder/0/playlist.m3u8
CCTV-12,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240017_1/encoder/0/playlist.m3u8
CCTV-13,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240126_1/encoder/0/playlist.m3u8
CCTV-14,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240085_1/encoder/0/playlist.m3u8
CCTV-15,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240086_1/encoder/0/playlist.m3u8
CETV-1,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240243_1/encoder/0/playlist.m3u8
CGTN,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240021_1/encoder/0/playlist.m3u8
深圳卫视,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240004_1/encoder/0/playlist.m3u8
湖南卫视,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240008_1/encoder/0/playlist.m3u8
东方卫视,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240011_1/encoder/0/playlist.m3u8
重庆卫视,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240012_1/encoder/0/playlist.m3u8
浙江卫视,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240013_1/encoder/0/playlist.m3u8
安徽卫视,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240024_1/encoder/0/playlist.m3u8
北京卫视,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240026_1/encoder/0/playlist.m3u8
东南卫视,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240029_1/encoder/0/playlist.m3u8
甘肃卫视,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240034_1/encoder/0/playlist.m3u8
广东卫视,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240036_1/encoder/0/playlist.m3u8
广西卫视,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240037_1/encoder/0/playlist.m3u8
贵州卫视,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240038_1/encoder/0/playlist.m3u8
河北卫视,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240040_1/encoder/0/playlist.m3u8
河南卫视,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240041_1/encoder/0/playlist.m3u8
湖北卫视,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240043_1/encoder/0/playlist.m3u8
吉林卫视,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240046_1/encoder/0/playlist.m3u8
江苏卫视,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240048_1/encoder/0/playlist.m3u8
江西卫视,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240049_1/encoder/0/playlist.m3u8
辽宁卫视,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240057_1/encoder/0/playlist.m3u8
旅游卫视,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240059_1/encoder/0/playlist.m3u8
宁夏卫视,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240061_1/encoder/0/playlist.m3u8
青海卫视,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240063_1/encoder/0/playlist.m3u8
山东卫视,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240064_1/encoder/0/playlist.m3u8
山西卫视,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240065_1/encoder/0/playlist.m3u8
陕西卫视,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240066_1/encoder/0/playlist.m3u8
四川卫视,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240071_1/encoder/0/playlist.m3u8
天津卫视,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240072_1/encoder/0/playlist.m3u8
西藏卫视,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240076_1/encoder/0/playlist.m3u8
新疆卫视,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240079_1/encoder/0/playlist.m3u8
云南卫视,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240082_1/encoder/0/playlist.m3u8
厦门卫视,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240159_1/encoder/0/playlist.m3u8
兵团卫视,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240280_1/encoder/0/playlist.m3u8
内蒙古卫视,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240060_1/encoder/0/playlist.m3u8
黑龙江卫视,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240042_1/encoder/0/playlist.m3u8
嘉佳卡通,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240087_1/encoder/0/playlist.m3u8
金鹰卡通,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240050_1/encoder/0/playlist.m3u8
卡酷少儿,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240051_1/encoder/0/playlist.m3u8
星影,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240279_1/encoder/0/playlist.m3u8
足球,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240309_1/encoder/0/playlist.m3u8
美妆,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240310_1/encoder/0/playlist.m3u8
军事,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240311_1/encoder/0/playlist.m3u8
武术,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240312_1/encoder/0/playlist.m3u8
山东教育,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240304_1/encoder/0/playlist.m3u8
财富天下,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240148_1/encoder/0/playlist.m3u8
熊猫频道,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240225_1/encoder/0/playlist.m3u8
精选电影,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240275_1/encoder/0/playlist.m3u8
戏剧影院,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240276_1/encoder/0/playlist.m3u8
动作电影,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240277_1/encoder/0/playlist.m3u8
家庭影院,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240278_1/encoder/0/playlist.m3u8
武侠剧场,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240308_1/encoder/0/playlist.m3u8


山东地方大全,#genre#
长青新闻,http://jsylivealone302.iqilu.com/live/changqing_tv01/index.m3u8
长青生活,http://jsylivealone302.iqilu.com/live/changqing_tv02/index.m3u8
济阳综合,http://jsylivealone302.iqilu.com/live/jiyang_tv01/index.m3u8
济阳影视,http://jsylivealone302.iqilu.com/live/jiyang_tv02/index.m3u8
历城新闻,http://qkqxzb.qingk.cn/live/lcxwpd.flv
历城影视,http://qkqxzb.qingk.cn/live/lcyspd.flv
商河综合,http://24tl.qingk.cn/live/shzhtv.flv
商河影视,http://24tl.qingk.cn/live/shystv.flv
即墨新闻,http://qkqxzb.qingk.cn/live/jmstv1.flv
即墨生活,http://qkqxzb.qingk.cn/live/jmstv2.flv
平度新闻,http://qkqxzb.qingk.cn/live/pdtv1.flv
平度旅游,http://qkqxzb.qingk.cn/live/pdtv2.flv
莒县1,http://61.162.225.122:8181/live/test1.m3u8
莒县2,http://61.162.225.122:8181/live/test2.m3u8
五莲新闻综合,http://qkqxzb.qingk.cn/live/wltvsjt001.flv
五莲文化旅游,http://qkqxzb.qingk.cn/live/wltvsjt002.flv
长岛综合,https://jsylivealone302.iqilu.com/live/changdao_tv01/index.m3u8
福山综合,http://jsylivealone302.iqilu.com/live/fushan_tv01/index.m3u8
福山生活,http://jsylivealone302.iqilu.com/live/fushan_tv02/index.m3u8
海阳综合,http://pili-live-rtmp.131.i2863.com/i2863-131/live_131_258808.m3u8
龙口新闻,http://yslk.chinashadt.com:1635/live/stream:di3.stream/playlist.m3u8
龙口生活,http://yslk.chinashadt.com:1635/live/stream:di4.stream/playlist.m3u8
莱阳新闻综合,http://qkqxzb.qingk.cn/live/laiyangtv1.flv
莱阳民生综艺,http://qkqxzb.qingk.cn/live/laiyangtv2.flv
牟平新闻,http://24tl.qingk.cn/live/ytmptv1.flv
蓬莱新闻,http://jsylivealone302.iqilu.com/live/penglai_tv01/index.m3u8
蓬莱综合,http://jsylivealone302.iqilu.com/live/penglai_tv02/index.m3u8
栖霞,http://jsylivealone302.iqilu.com/live/qixia_tv01/index.m3u8
招远综合,http://livealone302.iqilu.com/zhaoyuan/zhaoyuan_tv01/playlist.m3u8
招远综艺,http://livealone302.iqilu.com/zhaoyuan/zhaoyuan_tv02/playlist.m3u8
河东综合,http://qkqxzb.qingk.cn/live/linjinghedongtai2.flv
河东影视,http://qkqxzb.qingk.cn/live/linjinghedongtai1.flv
莒南综合,http://alylivealone302.iqilu.com/live/junan_tv01.m3u8
莒南影视,http://alylivealone302.iqilu.com/live/junan_tv02.m3u8
兰山,http://qkqxzb.qingk.cn/live/lstvsd.flv
兰陵综合,http://jsylivealone302.iqilu.com/live/lanling_tv01/index.m3u8
临沭新闻,http://qkqxzb.qingk.cn/live/lylsxwtv.flv
临沭生活,http://qkqxzb.qingk.cn/live/lylsshtv.flv
罗庄综合,http://jsylivealone302.iqilu.com/live/luozhuang_tv01/index.m3u8
郯城一套,http://qkqxzb.qingk.cn/live/sdtctv1.flv
郯城二套,http://qkqxzb.qingk.cn/live/sdtctv2.flv
沂南综合,http://jsylivealone302.iqilu.com/live/yinan_tv01/index.m3u8
沂南旅游,http://jsylivealone302.iqilu.com/live/yinan_tv02/index.m3u8
沂水一套,http://60.213.23.98:8081/live/ys1.m3u8
沂水二套,http://60.213.23.98:8081/live/ys1.m3u8
济宁高新,http://live.jnhnmcc.com.cn/channel1/sd/live.m3u8
梁山新闻,http://sdls.chinashadt.com:2036/live/2.stream/chunklist_w605793219.m3u8
曲阜新闻,http://livealone302.iqilu.com/live/qufu/playlist.m3u8
任城1,http://livealone302.iqilu.com/rencheng/rencheng_tv01/playlist.m3u8
任城2,http://livealone302.iqilu.com/rencheng/rencheng_tv02/playlist.m3u8
泗水新闻,http://jsylivealone302.iqilu.com/live/sishui_tv01/index.m3u8
泗水文化,http://jsylivealone302.iqilu.com/live/sishui_tv01/index.m3u8
微山1,http://jsylivealone302.iqilu.com/live/weishan_tv02/index.m3u8
微山2,http://jsylivealone302.iqilu.com/live/weishan_tv01/index.m3u8
鱼台综合,http://jsylivealone302.iqilu.com/live/yutai_tv02/index.m3u8
鱼台生活,http://jsylivealone302.iqilu.com/live/yutai_tv01/index.m3u8
兖州新闻,http://24tl.qingk.cn/live/yzxwtv.flv
兖州生活,http://24tl.qingk.cn/live/yzshtv.flv
邹城新闻综合,http://qkqxzb.qingk.cn/live/zcyt.flv
邹城文化生活,http://qkqxzb.qingk.cn/live/zcet.flv
成武综合,http://jsylivealone302.iqilu.com/live/chengwu_tv01/index.m3u8
成武综艺,http://jsylivealone302.iqilu.com/live/chengwu_tv02/index.m3u8
曹县新闻综合,http://jsylivealone302.iqilu.com/live/caoxian_tv01/index.m3u8
东明新闻综合,http://24tl.qingk.cn/live/dmtv1.flv
定陶综合,http://24tl.qingk.cn/live/dtxwtv.flv
定陶综艺,http://24tl.qingk.cn/live/dtzytv.flv
单县综合,http://jsylivealone302.iqilu.com/live/shanxian_tv01/index.m3u8
牡丹电视台一套,http://qkqxzb.qingk.cn/live/mdqtv1.flv
牡丹电视台二套,http://qkqxzb.qingk.cn/live/mdqtv2.flv
郓城新闻综合,http://jsylivealone302.iqilu.com/live/yuncheng_tv01/index.m3u8
郓城民生综艺,http://jsylivealone302.iqilu.com/live/yuncheng_tv02/index.m3u8
山亭综合,http://24tl.qingk.cn/live/sttvzh1.flv
山亭影视,http://24tl.qingk.cn/live/sttvzh2.flv
滕州综合,http://jsylivealone302.iqilu.com/live/tengzhou_tv01/index.m3u8
滕州民生,http://jsylivealone302.iqilu.com/live/tengzhou_tv02/index.m3u8
东营区新闻综合,http://24tl.qingk.cn/live/dyqtvch1.flv
东营区科教影视,http://24tl.qingk.cn/live/dyqtvch2.flv
河口新闻综合,http://qkqxzb.qingk.cn/live/hkqt02.flv
河口党建生活,http://qkqxzb.qingk.cn/live/hkqt03.flv
垦利新闻,http://pili-live-rtmp.43.i2863.com/i2863-43/live_43_541890.m3u8
利津新闻,http://sdlj.chinashadt.com:2036/live/lijin.stream/playlist.m3u8
利津文化生活,http://sdlj.chinashadt.com:2036/live/shenghuo.stream/playlist.m3u8
昌乐新闻综合,http://livealone302.iqilu.com/changle/changle_tv01/playlist.m3u8
高密新闻综合,http://livealone302.iqilu.com/gaomi/gaomi_tv01/playlist.m3u8
高密党建,http://livealone302.iqilu.com/gaomi/gaomi_tv02/playlist.m3u8
寒亭综合,http://jsylivealone302.iqilu.com/live/hanting_tv01/index.m3u8
临朐新闻,http://sdlqx.chinashadt.com:2036/live/lqxw.stream/playlist.m3u8
临朐生活,http://sdlqx.chinashadt.com:2036/live/lqsh.stream/playlist.m3u8
青州综合,http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8
青州文化,http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8
寿光新闻,http://24tl.qingk.cn/live/sgxw.flv
寿光蔬菜,http://24tl.qingk.cn/live/sgsc.flv
潍城综合,http://livealone302.iqilu.com/weicheng/weicheng_tv01/playlist.m3u8
诸城新闻,http://jsyaudiolive302.iqilu.com/live/zhucheng_tv01/index.m3u8
诸城生活,http://jsyaudiolive302.iqilu.com/live/zhucheng_tv02/index.m3u8
安丘新闻,http://jsylivealone302.iqilu.com/live/anqiu_tv01/index.m3u8
安丘民生,http://jsylivealone302.iqilu.com/live/anqiu_tv02/index.m3u8
陵城新闻,http://24tl.qingk.cn/live/lctv.flv
乐陵新闻,http://qkqxzb.qingk.cn/live/llxwpd.flv
乐陵生活,http://qkqxzb.qingk.cn/live/llshpd.flv
乐陵党建,http://qkqxzb.qingk.cn/live/lldjpd.flv
宁津新闻综合,http://24tl.qingk.cn/live/njxw.flv
平原新闻,http://livealone302.iqilu.com/pingyuan/pingyuan_tv01/playlist.m3u8
齐河新闻,http://qkqxzb.qingk.cn/live/qhtv01.flv
齐河党建,http://qkqxzb.qingk.cn/live/qhtv02.flv
庆云新闻,http://alylivealone302.iqilu.com/live/qingyun_tv01.m3u8
庆云生活,http://alylivealone302.iqilu.com/live/qingyun_tv02.m3u8
武城新闻综合,http://jsylivealone302.iqilu.com/live/wucheng_tv01/index.m3u8
武城综艺影视,http://jsylivealone302.iqilu.com/live/wucheng_tv02/index.m3u8
夏津综合,http://qkqxzb.qingk.cn/live/xjzh.flv
夏津公共,http://qkqxzb.qingk.cn/live/xjgg.flv
禹城新闻,http://24tl.qingk.cn/live/sdyczh.flv
荣成综合,http://alylivealone302.iqilu.com/live/rongcheng_tv01.m3u8
荣成生活,http://alylivealone302.iqilu.com/live/rongcheng_tv02.m3u8
乳山新闻,http://jsylivealone302.iqilu.com/live/rushan_tv01/index.m3u8
乳山生活,http://jsylivealone302.iqilu.com/live/rushan_tv02/index.m3u8
文登1,http://jsylivealone302.iqilu.com/live/wendeng_tv01/index.m3u8
文登2,http://jsylivealone302.iqilu.com/live/wendeng_tv02/index.m3u8
滨城综合,http://sdbz.chinashadt.com:2036/live/1.stream/chunklist_w890452885.m3u8
博兴新闻,http://qkqxzb.qingk.cn/live/bxxw.flv
博兴生活,http://qkqxzb.qingk.cn/live/bxsh.flv
惠民综合,http://qkqxzb.qingk.cn/live/hmzh.flv
无棣综合,http://sdwd.chinashadt.com:1935/live/wdzh.stream/playlist.m3u8
无棣综艺,http://sdwd.chinashadt.com:1935/live/wdzy.stream/playlist.m3u8
邹平新闻,http://livealone302.iqilu.com/zouping/zouping_tv01/playlist.m3u8
邹平民生,http://livealone302.iqilu.com/zouping/zouping_tv02/playlist.m3u8
博山新闻,http://alylivealone302.iqilu.com/live/boshan_tv02.m3u8
博山图文,http://alylivealone302.iqilu.com/live/boshan_tv01.m3u8
高青综合,http://livealone302.iqilu.com/gaoqing/gaoqing_tv01/playlist.m3u8
高青影视,http://livealone302.iqilu.com/gaoqing/gaoqing_tv02/playlist.m3u8
桓台TV一,http://qkqxzb.qingk.cn/live/httv11.flv
桓台TV二,http://qkqxzb.qingk.cn/live/httv12.flv
临淄1,http://jsylivealone302.iqilu.com/live/linzi_tv01/index.m3u8
临淄2,http://jsylivealone302.iqilu.com/live/linzi_tv02/index.m3u8
淄川新闻,http://24tl.qingk.cn/live/zctv-1.flv
淄川生活,http://24tl.qingk.cn/live/zctv-2.flv
张店综合,http://alylivealone302.iqilu.com/live/zhangdian_tv01.m3u8
张店图文,http://alylivealone302.iqilu.com/live/zhangdian_tv02.m3u8
周村TV-1,http://24tl.qingk.cn/live/zhoucuntv1.flv
周村TV-2,http://24tl.qingk.cn/live/zhoucuntv2.flv
茌平综合,http://jsylivealone302.iqilu.com/live/chiping_tv01/index.m3u8
茌平生活,http://jsylivealone302.iqilu.com/live/chiping_tv02/index.m3u8
东昌综合,http://sddc.chinashadt.com:1936/live/gonggong.stream/chunklist_w400259620.m3u8
冠县综合,http://qkqxzb.qingk.cn/live/gxzh.flv
临清,http://livealone302.iqilu.com/linqing/linqing_tv01/playlist.m3u8
阳谷新闻综合,http://24tl.qingk.cn/live/ygxw.flv
东平新闻,http://24tl.qingk.cn/live/dptv1.flv
东平民生,http://24tl.qingk.cn/live/dptv2.flv
岱岳,http://222.132.191.115:8083/videos/live/10/33/3hQrd4b1jKuEk/3hQrd4b1jKuEk.M3U8
肥城综合,http://24tl.qingk.cn/live/fctv.flv
肥城生活,http://24tl.qingk.cn/live/fcys.flv
宁阳综合,http://jsylivealone302.iqilu.com/live/ningyang_tv01/index.m3u8
新泰综合,http://live.xtgdw.cn:1935/live/xtzh/playlist.m3u8
新泰乡村,http://live.xtgdw.cn:1935/live/xtxc/playlist.m3u8


测试,#genre#
CCTV电视指南,http://101.71.255.229:6610/zjhs/2/10007/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
CGTN国际频道,http://101.71.255.229:6610/zjhs/2/10001/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://live.cgtn.com/1000/prog_index.m3u8
CGTN记录频道,http://live.cgtn.com/1000d/prog_index.m3u8
CGTN法语频道,http://live.cgtn.com/1000f/prog_index.m3u8
CHC家庭影院,http://60.255.149.248/tslive/c211_scc_20190617_t0x01q5a_original_r10/chcjtyy_4000.m3u8&
CHC家庭影院,http://47.240.60.73/migu.php?id=644368370
CHC高清电影,http://60.255.149.248/tslive/c211_scc_20190617_t0x01q5a_original_r10/chchd_4000.m3u8&
CHC高清电影,http://192.200.120.82:8080/ZZ_chcgaoqing/ZZ_chcgaoqing.m3u8
CHC高清电影,http://ivi.bupt.edu.cn/hls/chchd.m3u8
CHC动作电影,http://60.255.149.248/tslive/c211_scc_20190617_t0x01q5a_original_r10/chcdzdy_4000.m3u8&
CHC动作电影,http://47.240.60.73/migu.php?id=644368610
CHC动作电影,http://192.200.120.82:8080/ZZ_chZZongzuo/ZZ_chZZongzuo.m3u8
CHC动作电影,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225927/index.m3u8
CHC动作电影 HD,p2p://lino.homeunix.com:6007/59fd25c800060e1102a812154e343f18.ts
CHC家庭影院 HD,p2p://lino.homeunix.com:6007/59fd25b000031edb02a7b38a6a5d0696.ts
